PLCY_DTL_ID,CUST_ID,PLCY_NO,PLCY_STRT_DT,PLCY_END_DT,PLCY_PREMIUM_AMT,PLCY_PAYMENT_STATUS,PLCY_CLAIM_LIMIT,RISK_LEVEL,BUSINESS_TYPE
1278,3744,COF8600739,2015-05-23,2016-05-22,7166.91,Paid,12000.0,High,Manufacturing
1279,3744,COF7854126,2016-05-23,2017-05-23,6888.11,Paid,12000.0,High,Manufacturing
1280,3745,COF2724214,2008-02-04,2009-02-03,3845.32,Paid,10000.0,Medium,Retail Group
1281,3745,COF9182744,2009-02-04,2010-02-04,4955.04,Paid,10000.0,Medium,Retail Group
1282,3746,COF3062427,2022-01-19,2023-01-19,1176.59,Paid,8000.0,Low,Technology Solutions
1283,3747,COF6680872,2021-10-25,2022-10-25,6270.73,Paid,12000.0,High,Healthcare Partners
1284,3747,COF9509465,2022-10-26,2023-10-26,7417.35,Paid,12000.0,High,Healthcare Partners
1285,3747,COF8164318,2023-10-27,2024-10-26,6599.29,Paid,12000.0,High,Healthcare Partners
1286,3748,COF2432831,2015-02-18,2016-02-18,6883.52,Paid,12000.0,High,Logistics Solutions
1287,3748,COF5154590,2016-02-19,2017-02-18,7103.2,Paid,12000.0,High,Logistics Solutions
1288,3749,COF3380075,2023-06-21,2024-06-20,1750.36,Paid,8000.0,Low,Consulting
1289,3750,COF3719149,2011-02-23,2012-02-23,1468.31,Paid,8000.0,Low,Financial Services
1290,3750,COF9354612,2012-02-24,2013-02-23,1793.91,Paid,8000.0,Low,Financial Services
1291,3750,COF9714133,2013-02-24,2014-02-24,1043.08,Paid,8000.0,Low,Financial Services
1292,3751,COF8933894,2006-08-30,2007-08-30,1979.68,Paid,8000.0,Low,Consulting
1293,3751,COF7069775,2007-08-31,2008-08-30,1625.42,Paid,8000.0,Low,Consulting
1294,3752,COF9495283,2013-08-15,2014-08-15,1980.61,Paid,8000.0,Low,Consulting
1295,3752,COF9492421,2014-08-16,2015-08-16,1910.62,Paid,8000.0,Low,Consulting
1296,3753,COF9747096,2009-02-12,2010-02-12,1536.0,Paid,8000.0,Low,Consulting
1297,3754,COF6992686,2023-01-27,2024-01-27,3927.17,Paid,10000.0,Medium,Entertainment Group
1298,3754,COF8963472,2024-01-28,2025-01-27,4522.4,Paid,10000.0,Medium,Entertainment Group
1299,3754,COF8746554,2025-01-28,2026-01-28,3645.78,Paid,10000.0,Medium,Entertainment Group
1300,3755,COF3961592,2013-03-10,2014-03-10,4926.14,Paid,10000.0,Medium,Hospitality
1301,3756,COF1501296,2017-02-03,2018-02-03,4425.21,Paid,10000.0,Medium,Education
1302,3756,COF6943845,2018-02-04,2019-02-04,3066.74,Paid,10000.0,Medium,Education
1303,3756,COF6815107,2019-02-05,2020-02-05,4577.56,Paid,10000.0,Medium,Education
1304,3757,COF1709115,2020-11-19,2021-11-19,1650.28,Paid,8000.0,Low,Technology Solutions
1305,3758,COF6391218,2007-04-04,2008-04-03,4801.23,Paid,10000.0,Medium,Entertainment Group
1306,3758,COF5209485,2008-04-04,2009-04-04,4980.06,Paid,10000.0,Medium,Entertainment Group
1307,3758,COF4785218,2009-04-05,2010-04-05,3288.2,Paid,10000.0,Medium,Entertainment Group
1308,3759,COF5873392,2008-02-11,2009-02-10,3168.09,Paid,10000.0,Medium,Hospitality
1309,3759,COF7565453,2009-02-11,2010-02-11,4874.04,Paid,10000.0,Medium,Hospitality
1310,3759,COF5535090,2010-02-12,2011-02-12,3998.2,Paid,10000.0,Medium,Hospitality
1311,3760,COF7561955,2023-02-19,2024-02-19,1606.52,Paid,8000.0,Low,Consulting
1312,3760,COF1840548,2024-02-20,2025-02-19,1704.17,Paid,8000.0,Low,Consulting
1313,3760,COF2510747,2025-02-20,2026-02-20,1905.72,Paid,8000.0,Low,Consulting
1314,3761,COF7746225,2022-12-15,2023-12-15,1890.46,Paid,8000.0,Low,Consulting
1315,3761,COF7156819,2023-12-16,2024-12-15,1436.62,Paid,8000.0,Low,Consulting
1316,3761,COF9324961,2024-12-16,2025-12-16,1187.58,Paid,8000.0,Low,Consulting
1317,3762,COF9155798,2024-04-30,2025-04-30,1716.53,Paid,8000.0,Low,Financial Services
1318,3762,COF4378622,2025-05-01,2026-05-01,1781.34,Paid,8000.0,Low,Financial Services
1319,3763,COF6798494,2018-08-06,2019-08-06,1129.52,Paid,8000.0,Low,Technology Solutions
1320,3764,COF5187852,2010-05-15,2011-05-15,1963.66,Paid,8000.0,Low,Financial Services
1321,3764,COF1919182,2011-05-16,2012-05-15,1212.08,Paid,8000.0,Low,Financial Services
1322,3764,COF3017175,2012-05-16,2013-05-16,1338.65,Paid,8000.0,Low,Financial Services
1323,3765,COF4629603,2006-10-09,2007-10-09,4986.9,Paid,10000.0,Medium,Entertainment Group
1324,3765,COF5898591,2007-10-10,2008-10-09,4169.33,Paid,10000.0,Medium,Entertainment Group
1325,3766,COF1526005,2012-05-03,2013-05-03,3419.63,Paid,10000.0,Medium,Entertainment Group
1326,3766,COF9755850,2013-05-04,2014-05-04,3418.16,Paid,10000.0,Medium,Entertainment Group
1327,3766,COF8209509,2014-05-05,2015-05-05,3598.68,Paid,10000.0,Medium,Entertainment Group
1328,3767,COF4246663,2016-03-17,2017-03-17,1478.91,Paid,8000.0,Low,Financial Services
1329,3768,COF1282113,2023-07-15,2024-07-14,4569.51,Paid,10000.0,Medium,Education
1330,3768,COF1548624,2024-07-15,2025-07-15,4583.59,Paid,10000.0,Medium,Education
1331,3769,COF5250584,2010-11-21,2011-11-21,4794.35,Paid,10000.0,Medium,Hospitality
1332,3769,COF9009481,2011-11-22,2012-11-21,4372.55,Paid,10000.0,Medium,Hospitality
1333,3769,COF9478307,2012-11-22,2013-11-22,3407.05,Delinquent,10000.0,Medium,Hospitality
1334,3770,COF8884259,2009-10-03,2010-10-03,1097.3,Delinquent,8000.0,Low,Financial Services
1335,3770,COF2056705,2010-10-04,2011-10-04,1782.47,Paid,8000.0,Low,Financial Services
1336,3771,COF1484339,2017-05-12,2018-05-12,6095.38,Paid,12000.0,High,Manufacturing
1337,3771,COF4830698,2018-05-13,2019-05-13,6321.04,Paid,12000.0,High,Manufacturing
1338,3771,COF7345285,2019-05-14,2020-05-13,6193.76,Paid,12000.0,High,Manufacturing
1339,3772,COF8322662,2012-05-21,2013-05-21,4304.17,Paid,10000.0,Medium,Hospitality
1340,3772,COF5535147,2013-05-22,2014-05-22,3675.72,Paid,10000.0,Medium,Hospitality
1341,3772,COF6296774,2014-05-23,2015-05-23,4143.25,Paid,10000.0,Medium,Hospitality
1342,3773,COF5193362,2012-09-02,2013-09-02,1199.55,Paid,8000.0,Low,Financial Services
1343,3774,COF5292992,2009-10-13,2010-10-13,6853.19,Paid,12000.0,High,Construction
1344,3774,COF5033771,2010-10-14,2011-10-14,6136.01,Paid,12000.0,High,Construction
1345,3774,COF2474008,2011-10-15,2012-10-14,6754.48,Paid,12000.0,High,Construction
1346,3775,COF5574318,2018-02-24,2019-02-24,1971.36,Paid,8000.0,Low,Consulting
1347,3775,COF9419671,2019-02-25,2020-02-25,1748.0,Paid,8000.0,Low,Consulting
1348,3776,COF4171740,2006-06-11,2007-06-11,7554.2,Paid,12000.0,High,Transportation
1349,3776,COF1306716,2007-06-12,2008-06-11,7096.32,Paid,12000.0,High,Transportation
1350,3777,COF9302281,2007-12-08,2008-12-07,1933.18,Paid,8000.0,Low,Consulting
1351,3777,COF9064362,2008-12-08,2009-12-08,1681.63,Paid,8000.0,Low,Consulting
1352,3777,COF1418737,2009-12-09,2010-12-09,1016.21,Paid,8000.0,Low,Consulting
1353,3778,COF9272568,2023-08-14,2024-08-13,1905.07,Paid,8000.0,Low,Technology Solutions
1354,3778,COF5634840,2024-08-14,2025-08-14,1607.43,Paid,8000.0,Low,Technology Solutions
1355,3778,COF8492996,2025-08-15,2026-08-15,1597.46,Paid,8000.0,Low,Technology Solutions
1356,3779,COF1855598,2009-12-02,2010-12-02,4415.71,Paid,10000.0,Medium,Retail Group
1357,3779,COF6029722,2010-12-03,2011-12-03,3916.13,Paid,10000.0,Medium,Retail Group
1358,3779,COF8691202,2011-12-04,2012-12-03,3977.22,Paid,10000.0,Medium,Retail Group
1359,3780,COF9830044,2014-08-02,2015-08-02,4094.2,Paid,10000.0,Medium,Retail Group
1360,3780,COF2651729,2015-08-03,2016-08-02,3623.89,Paid,10000.0,Medium,Retail Group
1361,3781,COF7657617,2023-02-05,2024-02-05,1597.03,Paid,8000.0,Low,Financial Services
1362,3781,COF3898508,2024-02-06,2025-02-05,1209.2,Paid,8000.0,Low,Financial Services
1363,3782,COF7157046,2010-12-29,2011-12-29,1620.77,Paid,8000.0,Low,Consulting
1364,3783,COF2269856,2016-08-08,2017-08-08,6692.65,Paid,12000.0,High,Construction
1365,3783,COF2778705,2017-08-09,2018-08-09,6675.62,Paid,12000.0,High,Construction
1366,3784,COF4627813,2023-03-11,2024-03-10,1344.41,Paid,8000.0,Low,Technology Solutions
1367,3785,COF1998538,2010-07-05,2011-07-05,1218.86,Paid,8000.0,Low,Consulting
1368,3785,COF9701398,2011-07-06,2012-07-05,1493.73,Paid,8000.0,Low,Consulting
1369,3786,COF8234963,2008-07-31,2009-07-31,1951.83,Paid,8000.0,Low,Financial Services
1370,3786,COF5639817,2009-08-01,2010-08-01,1770.53,Paid,8000.0,Low,Financial Services
1371,3786,COF5786498,2010-08-02,2011-08-02,1164.52,Paid,8000.0,Low,Financial Services
1372,3787,COF8747196,2006-11-01,2007-11-01,3733.35,Delinquent,10000.0,Medium,Education
1373,3787,COF1523817,2007-11-02,2008-11-01,3415.13,Paid,10000.0,Medium,Education
1374,3788,COF5199984,2009-01-28,2010-01-28,1040.53,Paid,8000.0,Low,Technology Solutions
1375,3788,COF8852538,2010-01-29,2011-01-29,1333.46,Paid,8000.0,Low,Technology Solutions
1376,3788,COF5796313,2011-01-30,2012-01-30,1943.91,Paid,8000.0,Low,Technology Solutions
1377,3789,COF1198934,2012-10-26,2013-10-26,3144.81,Paid,10000.0,Medium,Retail Group
1378,3789,COF7296572,2013-10-27,2014-10-27,4124.89,Paid,10000.0,Medium,Retail Group
1379,3789,COF8437439,2014-10-28,2015-10-28,3484.11,Paid,10000.0,Medium,Retail Group
1380,3790,COF3975765,2024-05-19,2025-05-19,4702.81,Paid,10000.0,Medium,Entertainment Group
1381,3791,COF4790447,2015-09-28,2016-09-27,4612.25,Paid,10000.0,Medium,Education
1382,3791,COF6835227,2016-09-28,2017-09-28,4650.21,Paid,10000.0,Medium,Education
1383,3791,COF7958225,2017-09-29,2018-09-29,4790.59,Paid,10000.0,Medium,Education
1384,3792,COF5915989,2015-06-14,2016-06-13,1840.2,Paid,8000.0,Low,Financial Services
1385,3793,COF8568082,2020-12-04,2021-12-04,1833.08,Paid,8000.0,Low,Financial Services
1386,3793,COF6074964,2021-12-05,2022-12-05,1429.91,Paid,8000.0,Low,Financial Services
1387,3794,COF3321996,2007-12-01,2008-11-30,6536.78,Paid,12000.0,High,Construction
1388,3794,COF4958446,2008-12-01,2009-12-01,6577.55,Paid,12000.0,High,Construction
1389,3794,COF2838499,2009-12-02,2010-12-02,7230.0,Paid,12000.0,High,Construction
1390,3795,COF9607260,2015-03-03,2016-03-02,1931.83,Delinquent,8000.0,Low,Technology Solutions
1391,3796,COF2933595,2012-01-25,2013-01-24,7691.68,Paid,12000.0,High,Logistics Solutions
1392,3796,COF9503872,2013-01-25,2014-01-25,6892.63,Paid,12000.0,High,Logistics Solutions
1393,3797,COF1904590,2007-04-28,2008-04-27,1378.54,Paid,8000.0,Low,Financial Services
1394,3797,COF3781317,2008-04-28,2009-04-28,1521.22,Paid,8000.0,Low,Financial Services
1395,3797,COF6351511,2009-04-29,2010-04-29,1433.75,Paid,8000.0,Low,Financial Services
1396,3798,COF3799843,2011-09-16,2012-09-15,1849.1,Paid,8000.0,Low,Financial Services
1397,3798,COF8013595,2012-09-16,2013-09-16,1782.63,Paid,8000.0,Low,Financial Services
1398,3798,COF1123794,2013-09-17,2014-09-17,1728.31,Paid,8000.0,Low,Financial Services
1399,3799,COF2725874,2013-10-09,2014-10-09,6801.86,Paid,12000.0,High,Logistics Solutions
1400,3799,COF1141160,2014-10-10,2015-10-10,6494.41,Paid,12000.0,High,Logistics Solutions
1401,3799,COF4213979,2015-10-11,2016-10-10,7780.49,Paid,12000.0,High,Logistics Solutions
1402,3800,COF1554513,2018-06-17,2019-06-17,1952.7,Paid,8000.0,Low,Technology Solutions
1403,3800,COF8662264,2019-06-18,2020-06-17,1731.33,Paid,8000.0,Low,Technology Solutions
1404,3801,COF2039648,2014-05-17,2015-05-17,1385.75,Paid,8000.0,Low,Consulting
1405,3801,COF8612074,2015-05-18,2016-05-17,1078.93,Paid,8000.0,Low,Consulting
1406,3802,COF6587195,2015-07-06,2016-07-05,3317.85,Paid,10000.0,Medium,Global Trade
1407,3803,COF3053409,2008-01-13,2009-01-12,3372.3,Paid,10000.0,Medium,Entertainment Group
1408,3803,COF1897880,2009-01-13,2010-01-13,4866.39,Paid,10000.0,Medium,Entertainment Group
1409,3803,COF3564530,2010-01-14,2011-01-14,4266.07,Paid,10000.0,Medium,Entertainment Group
1410,3804,COF6560969,2012-01-26,2013-01-25,1275.47,Paid,8000.0,Low,Consulting
1411,3804,COF5611188,2013-01-26,2014-01-26,1232.02,Paid,8000.0,Low,Consulting
1412,3805,COF3908548,2009-07-06,2010-07-06,1559.38,Paid,8000.0,Low,Financial Services
1413,3805,COF3381104,2010-07-07,2011-07-07,1575.17,Paid,8000.0,Low,Financial Services
1414,3805,COF5536323,2011-07-08,2012-07-07,1517.36,Paid,8000.0,Low,Financial Services
1415,3806,COF8856656,2011-01-01,2012-01-01,3510.77,Paid,10000.0,Medium,Entertainment Group
1416,3807,COF8550738,2020-11-21,2021-11-21,1071.92,Delinquent,8000.0,Low,Financial Services
1417,3807,COF3540854,2021-11-22,2022-11-22,1546.61,Paid,8000.0,Low,Financial Services
1418,3808,COF2191365,2014-12-28,2015-12-28,1627.57,Paid,8000.0,Low,Financial Services
1419,3809,COF5743943,2024-10-28,2025-10-28,1923.69,Paid,8000.0,Low,Consulting
1420,3809,COF7354965,2025-10-29,2026-10-29,1632.33,Paid,8000.0,Low,Consulting
1421,3809,COF2208388,2026-10-30,2027-10-30,1386.05,Paid,8000.0,Low,Consulting
1422,3810,COF2211516,2013-07-04,2014-07-04,3091.1,Paid,10000.0,Medium,Global Trade
1423,3810,COF6840270,2014-07-05,2015-07-05,3798.58,Paid,10000.0,Medium,Global Trade
1424,3810,COF4395881,2015-07-06,2016-07-05,3467.01,Paid,10000.0,Medium,Global Trade
1425,3811,COF3538549,2019-02-01,2020-02-01,3243.28,Paid,10000.0,Medium,Hospitality
1426,3811,COF3368022,2020-02-02,2021-02-01,4470.1,Paid,10000.0,Medium,Hospitality
1427,3811,COF1511941,2021-02-02,2022-02-02,3941.59,Paid,10000.0,Medium,Hospitality
1428,3812,COF9696765,2018-01-26,2019-01-26,1066.24,Paid,8000.0,Low,Consulting
1429,3812,COF6847171,2019-01-27,2020-01-27,1978.02,Paid,8000.0,Low,Consulting
1430,3812,COF6131698,2020-01-28,2021-01-27,1963.08,Paid,8000.0,Low,Consulting
1431,3813,COF7948248,2019-02-13,2020-02-13,1269.81,Paid,8000.0,Low,Consulting
1432,3813,COF1767111,2020-02-14,2021-02-13,1149.96,Paid,8000.0,Low,Consulting
1433,3814,COF4259481,2010-03-03,2011-03-03,1669.61,Delinquent,8000.0,Low,Consulting
1434,3814,COF7729702,2011-03-04,2012-03-03,1487.99,Paid,8000.0,Low,Consulting
1435,3815,COF8889627,2013-08-24,2014-08-24,6685.31,Paid,12000.0,High,Logistics Solutions
1436,3815,COF3348705,2014-08-25,2015-08-25,6343.0,Paid,12000.0,High,Logistics Solutions
1437,3815,COF7746205,2015-08-26,2016-08-25,6131.4,Paid,12000.0,High,Logistics Solutions
1438,3816,COF8601887,2024-02-18,2025-02-17,1367.39,Paid,8000.0,Low,Technology Solutions
1439,3816,COF4989380,2025-02-18,2026-02-18,1550.81,Paid,8000.0,Low,Technology Solutions
1440,3816,COF4622392,2026-02-19,2027-02-19,1989.93,Paid,8000.0,Low,Technology Solutions
1441,3817,COF9477870,2009-08-15,2010-08-15,1869.13,Paid,8000.0,Low,Financial Services
1442,3818,COF1053758,2017-02-20,2018-02-20,1399.42,Paid,8000.0,Low,Technology Solutions
1443,3819,COF1165238,2019-07-25,2020-07-24,1152.31,Paid,8000.0,Low,Financial Services
1444,3820,COF7550963,2024-03-05,2025-03-05,1373.8,Paid,8000.0,Low,Financial Services
1445,3820,COF2855546,2025-03-06,2026-03-06,1132.87,Paid,8000.0,Low,Financial Services
1446,3820,COF7438423,2026-03-07,2027-03-07,1650.52,Paid,8000.0,Low,Financial Services
1447,3821,COF3670461,2019-04-01,2020-03-31,1057.66,Delinquent,8000.0,Low,Consulting
1448,3821,COF3613351,2020-04-01,2021-04-01,1996.48,Paid,8000.0,Low,Consulting
1449,3821,COF4134157,2021-04-02,2022-04-02,1448.28,Paid,8000.0,Low,Consulting
1450,3822,COF6302227,2022-08-25,2023-08-25,6391.62,Paid,12000.0,High,Manufacturing
1451,3822,COF6393717,2023-08-26,2024-08-25,6877.9,Paid,12000.0,High,Manufacturing
1452,3823,COF6231873,2012-07-07,2013-07-07,1532.42,Paid,8000.0,Low,Financial Services
1453,3824,COF4692172,2020-08-24,2021-08-24,1023.52,Paid,8000.0,Low,Financial Services
1454,3825,COF4306142,2016-11-23,2017-11-23,1607.03,Paid,8000.0,Low,Consulting
1455,3825,COF7966620,2017-11-24,2018-11-24,1203.07,Paid,8000.0,Low,Consulting
1456,3826,COF2659908,2010-06-30,2011-06-30,4061.6,Paid,10000.0,Medium,Hospitality
1457,3826,COF8807477,2011-07-01,2012-06-30,3687.52,Paid,10000.0,Medium,Hospitality
1458,3826,COF9868500,2012-07-01,2013-07-01,4219.35,Paid,10000.0,Medium,Hospitality
1459,3827,COF4865562,2015-09-27,2016-09-26,1354.38,Paid,8000.0,Low,Technology Solutions
1460,3827,COF5137532,2016-09-27,2017-09-27,1845.66,Paid,8000.0,Low,Technology Solutions
1461,3828,COF9841410,2013-12-02,2014-12-02,1983.13,Paid,8000.0,Low,Financial Services
1462,3829,COF9618766,2016-08-11,2017-08-11,1941.88,Paid,8000.0,Low,Technology Solutions
1463,3829,COF9282056,2017-08-12,2018-08-12,1959.61,Paid,8000.0,Low,Technology Solutions
1464,3829,COF4953242,2018-08-13,2019-08-13,1077.24,Paid,8000.0,Low,Technology Solutions
1465,3830,COF3469166,2020-01-17,2021-01-16,7538.24,Paid,12000.0,High,Manufacturing
1466,3830,COF4215298,2021-01-17,2022-01-17,7217.83,Paid,12000.0,High,Manufacturing
1467,3830,COF8262080,2022-01-18,2023-01-18,7891.03,Paid,12000.0,High,Manufacturing
1468,3831,COF5032816,2009-12-18,2010-12-18,1091.58,Paid,8000.0,Low,Consulting
1469,3832,COF2273214,2014-06-08,2015-06-08,1522.61,Paid,8000.0,Low,Financial Services
1470,3832,COF1182114,2015-06-09,2016-06-08,1788.08,Paid,8000.0,Low,Financial Services
1471,3833,COF4855101,2007-05-23,2008-05-22,4105.91,Paid,10000.0,Medium,Entertainment Group
1472,3834,COF2081440,2010-05-03,2011-05-03,1238.16,Paid,8000.0,Low,Consulting
1473,3834,COF2804787,2011-05-04,2012-05-03,1634.19,Paid,8000.0,Low,Consulting
1474,3834,COF7156774,2012-05-04,2013-05-04,1441.97,Paid,8000.0,Low,Consulting
1475,3835,COF4232093,2014-05-10,2015-05-10,3943.67,Paid,10000.0,Medium,Education
1476,3836,COF1497769,2013-10-10,2014-10-10,1600.16,Paid,8000.0,Low,Financial Services
1477,3836,COF4000663,2014-10-11,2015-10-11,1133.94,Paid,8000.0,Low,Financial Services
1478,3837,COF5872746,2012-05-16,2013-05-16,1755.15,Paid,8000.0,Low,Technology Solutions
1479,3837,COF6818819,2013-05-17,2014-05-17,1996.81,Paid,8000.0,Low,Technology Solutions
1480,3837,COF6672619,2014-05-18,2015-05-18,1932.12,Paid,8000.0,Low,Technology Solutions
1481,3838,COF6509024,2011-05-02,2012-05-01,1470.08,Paid,8000.0,Low,Technology Solutions
1482,3838,COF8240051,2012-05-02,2013-05-02,1671.4,Paid,8000.0,Low,Technology Solutions
1483,3839,COF9444851,2017-12-04,2018-12-04,3396.15,Paid,10000.0,Medium,Retail Group
1484,3840,COF9488801,2013-07-18,2014-07-18,3248.77,Paid,10000.0,Medium,Hospitality
1485,3840,COF2199934,2014-07-19,2015-07-19,3469.09,Paid,10000.0,Medium,Hospitality
1486,3840,COF8170431,2015-07-20,2016-07-19,3480.47,Paid,10000.0,Medium,Hospitality
1487,3841,COF6928796,2007-07-13,2008-07-12,7518.15,Paid,12000.0,High,Healthcare Partners
1488,3842,COF3265968,2014-04-29,2015-04-29,3025.76,Paid,10000.0,Medium,Education
1489,3842,COF1801217,2015-04-30,2016-04-29,4025.33,Paid,10000.0,Medium,Education
1490,3842,COF5759934,2016-04-30,2017-04-30,4645.78,Paid,10000.0,Medium,Education
1491,3843,COF8958069,2024-01-06,2025-01-05,4889.41,Paid,10000.0,Medium,Global Trade
1492,3844,COF9137216,2017-04-28,2018-04-28,1945.06,Paid,8000.0,Low,Technology Solutions
1493,3844,COF4983501,2018-04-29,2019-04-29,1835.45,Paid,8000.0,Low,Technology Solutions
1494,3844,COF5949052,2019-04-30,2020-04-29,1349.29,Paid,8000.0,Low,Technology Solutions
1495,3845,COF2875420,2009-04-13,2010-04-13,1709.17,Paid,8000.0,Low,Financial Services
1496,3846,COF9755360,2019-03-11,2020-03-10,3167.88,Paid,10000.0,Medium,Entertainment Group
1497,3846,COF6153114,2020-03-11,2021-03-11,4256.06,Paid,10000.0,Medium,Entertainment Group
1498,3846,COF6280246,2021-03-12,2022-03-12,4408.81,Paid,10000.0,Medium,Entertainment Group
1499,3847,COF3030105,2023-10-19,2024-10-18,1644.6,Paid,8000.0,Low,Consulting
1500,3848,COF3226373,2006-08-22,2007-08-22,1996.47,Paid,8000.0,Low,Financial Services
1501,3848,COF7923785,2007-08-23,2008-08-22,1973.2,Paid,8000.0,Low,Financial Services
1502,3848,COF1466177,2008-08-23,2009-08-23,1950.18,Paid,8000.0,Low,Financial Services
1503,3849,COF4190121,2011-07-22,2012-07-21,1338.56,Paid,8000.0,Low,Consulting
1504,3849,COF1291295,2012-07-22,2013-07-22,1572.76,Paid,8000.0,Low,Consulting
1505,3850,COF4144260,2006-12-02,2007-12-02,1276.2,Paid,8000.0,Low,Consulting
1506,3851,COF4859897,2011-01-09,2012-01-09,1106.41,Paid,8000.0,Low,Consulting
1507,3851,COF8143746,2012-01-10,2013-01-09,1842.54,Paid,8000.0,Low,Consulting
1508,3852,COF5531634,2010-07-10,2011-07-10,3772.49,Paid,10000.0,Medium,Entertainment Group
1509,3852,COF2464738,2011-07-11,2012-07-10,4215.72,Paid,10000.0,Medium,Entertainment Group
1510,3853,COF8266209,2011-06-04,2012-06-03,1182.34,Paid,8000.0,Low,Consulting
1511,3854,COF3478524,2015-10-31,2016-10-30,1052.68,Paid,8000.0,Low,Consulting
1512,3854,COF2629547,2016-10-31,2017-10-31,1555.46,Paid,8000.0,Low,Consulting
1513,3855,COF6467945,2014-12-19,2015-12-19,1278.83,Paid,8000.0,Low,Consulting
1514,3856,COF8024798,2012-04-21,2013-04-21,1733.45,Paid,8000.0,Low,Financial Services
1515,3857,COF8468799,2024-06-26,2025-06-26,1479.09,Paid,8000.0,Low,Technology Solutions
1516,3857,COF6850631,2025-06-27,2026-06-27,1560.6,Paid,8000.0,Low,Technology Solutions
1517,3857,COF8815617,2026-06-28,2027-06-28,1230.95,Paid,8000.0,Low,Technology Solutions
1518,3858,COF7233410,2022-04-18,2023-04-18,1899.22,Paid,8000.0,Low,Technology Solutions
1519,3858,COF9072844,2023-04-19,2024-04-18,1792.8,Paid,8000.0,Low,Technology Solutions
1520,3858,COF5047082,2024-04-19,2025-04-19,1929.45,Paid,8000.0,Low,Technology Solutions
1521,3859,COF2293866,2021-11-17,2022-11-17,4395.07,Paid,10000.0,Medium,Global Trade
1522,3859,COF7750439,2022-11-18,2023-11-18,4850.72,Paid,10000.0,Medium,Global Trade
1523,3860,COF7583329,2007-08-03,2008-08-02,3039.43,Paid,10000.0,Medium,Education
1524,3861,COF3828888,2018-05-01,2019-05-01,1695.86,Paid,8000.0,Low,Financial Services
1525,3861,COF9267811,2019-05-02,2020-05-01,1106.38,Paid,8000.0,Low,Financial Services
1526,3862,COF5182755,2024-03-01,2025-03-01,3644.3,Paid,10000.0,Medium,Retail Group
1527,3862,COF1851764,2025-03-02,2026-03-02,3727.95,Paid,10000.0,Medium,Retail Group
1528,3862,COF1563258,2026-03-03,2027-03-03,3762.0,Paid,10000.0,Medium,Retail Group
1529,3863,COF6324412,2018-06-29,2019-06-29,1066.99,Paid,8000.0,Low,Financial Services
1530,3864,COF9766638,2016-09-25,2017-09-25,7727.0,Paid,12000.0,High,Logistics Solutions
1531,3864,COF9207853,2017-09-26,2018-09-26,7737.15,Paid,12000.0,High,Logistics Solutions
